timestamp,train_cycle,epoch,learning_rate,total_loss,policy_loss,value_loss
1,2025-07-01 20:28:06,0.001000,4.681904,3.993546,0.688358
2,2025-07-01 20:28:14,0.001000,4.434400,3.775671,0.658730
3,2025-07-01 20:28:23,0.001000,4.170536,3.598273,0.572263
4,2025-07-01 20:28:31,0.001000,3.936430,3.530910,0.405520
5,2025-07-01 20:28:40,0.001000,3.774048,3.499148,0.274900
6,2025-07-01 20:28:48,0.001000,3.706551,3.480361,0.226190
7,2025-07-01 20:28:57,0.001000,3.657279,3.467223,0.190056
8,2025-07-01 20:29:05,0.001000,3.614722,3.455161,0.159561
9,2025-07-01 20:29:14,0.001000,3.585940,3.445348,0.140592
10,2025-07-01 20:29:23,0.001000,3.575944,3.440224,0.135720
11,2025-07-01 21:46:04,0.001000,3.896503,3.432077,0.464426
12,2025-07-01 21:46:21,0.001000,3.674706,3.409169,0.265537
13,2025-07-01 21:46:37,0.001000,3.609691,3.395190,0.214501
14,2025-07-01 21:46:53,0.001000,3.563175,3.384057,0.179118
15,2025-07-01 21:47:09,0.001000,3.536142,3.375294,0.160847
16,2025-07-01 21:47:25,0.001000,3.513667,3.365990,0.147677
17,2025-07-01 21:47:41,0.001000,3.493712,3.356993,0.136718
18,2025-07-01 21:47:57,0.001000,3.484227,3.350162,0.134066
19,2025-07-01 21:48:13,0.001000,3.484272,3.346954,0.137317
20,2025-07-01 21:48:29,0.001000,3.455281,3.334167,0.121113
21,2025-07-01 22:53:09,0.001000,3.622296,3.313858,0.308438
22,2025-07-01 22:53:32,0.001000,3.487136,3.296849,0.190286
23,2025-07-01 22:53:55,0.001000,3.453286,3.285782,0.167504
24,2025-07-01 22:54:18,0.001000,3.424942,3.274383,0.150559
25,2025-07-01 22:54:40,0.001000,3.403984,3.262957,0.141027
26,2025-07-01 22:55:03,0.001000,3.387473,3.253303,0.134170
27,2025-07-01 22:55:26,0.001000,3.384279,3.247677,0.136602
28,2025-07-01 22:55:49,0.001000,3.369317,3.238694,0.130623
29,2025-07-01 22:56:11,0.001000,3.345779,3.225930,0.119849
30,2025-07-01 22:56:34,0.001000,3.345087,3.220287,0.124800
31,2025-07-01 23:56:57,0.001000,3.457660,3.204298,0.253362
32,2025-07-01 23:57:26,0.001000,3.351142,3.187298,0.163844
33,2025-07-01 23:57:54,0.001000,3.325613,3.176671,0.148942
34,2025-07-01 23:58:23,0.001000,3.305385,3.165139,0.140246
35,2025-07-01 23:58:52,0.001000,3.284671,3.152895,0.131776
36,2025-07-01 23:59:21,0.001000,3.277537,3.146197,0.131340
37,2025-07-01 23:59:50,0.001000,3.266862,3.137967,0.128895
38,2025-07-02 00:00:19,0.001000,3.248918,3.127198,0.121720
39,2025-07-02 00:00:48,0.001000,3.226479,3.110895,0.115584
40,2025-07-02 00:01:16,0.001000,3.238051,3.114791,0.123261
41,2025-07-02 00:55:55,0.001000,3.319774,3.095394,0.224380
42,2025-07-02 00:56:29,0.001000,3.228629,3.077585,0.151044
43,2025-07-02 00:57:04,0.001000,3.202987,3.064632,0.138355
44,2025-07-02 00:57:38,0.001000,3.198681,3.060700,0.137981
45,2025-07-02 00:58:13,0.001000,3.176640,3.046811,0.129829
46,2025-07-02 00:58:47,0.001000,3.172684,3.042207,0.130477
47,2025-07-02 00:59:22,0.001000,3.153735,3.029962,0.123772
48,2025-07-02 00:59:57,0.001000,3.130254,3.012711,0.117544
49,2025-07-02 01:00:31,0.001000,3.125205,3.006036,0.119170
50,2025-07-02 01:01:05,0.001000,3.139027,3.015295,0.123731
51,2025-07-02 01:54:19,0.001000,3.223914,3.009050,0.214864
